pre_village,hhs,hot_pepper_tins_organic_pesticides,derris_tin_organic_pesticides,neem_kg_organic_pesticides,onions_bags_organic_pesticides,tephrosia_kgs_organic_pesticides,garlic_kgs_organic_pesticides,ginger_kgs_organic_pesticides,plastic_tanks_120_ltrs_liquid_manure,sacks_liquid_manure,sisal_rope_liquid_manure,filter_liquid_manure,mortar_&_pestle_liquid_manure,hoes_tools,spades_tools,pick_axes_tools,forked_spades_tools,forked_hoes_tools,pangas_tools,secateurs_tools,gloves_tools,wheelbarrows_tools,trowels_tools,watering_cans_tools,jerrican_tools,spray_pumps_tools,turplins_tools,Beans_seeds,Maize_seeds,Soyabean_seeds,Gnuts_seeds,Onions(Basin)_seeds,Rice_seeds,Field Peas_seeds,Sweet potatoes(Bags),Millet_seeds,Irish Potatoes_seeds,Cassava (bags),Mugavu tree seedlings,Onions (Kg)_seeds,Millet.1_seeds,GPS-Altitude,hhh_age,Land_size_agriculture,Time_to_collect_Water_for_Household_use_Minutes,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield,cohort,Agriculture Value (USD)
Kikondeka,81.0,0.024691358,0.0,0.024691358,0.0,0.0,0.024691358,0.024691358,0.049382716,0.074074074,0.024691358,0.049382716,0.049382716,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0.0,0.0,0.0,0.024691358,0.0,0.271604938,0.0,0.074074074,0.0,4.0,,,4.0,,,,,2.0,,,,,,1580.4,57.3,1.2950000000000002,48.5,83.75,,11.0,,,,,,,177.0,50.0,2020.0,714.1497747747748
Kikoni A,73.0,0.054794521,0.0,0.054794521,0.054794521,0.0,0.054794521,0.054794521,0.054794521,0.054794521,0.02739726,0.054794521,0.054794521,0.410958904,0.273972603,0.136986301,0.0,0.136986301,0.136986301,0.0,0.0,0.02739726,0.0,0.410958904,0.0,0.0,0.219178082,3.0,,,3.0,,,,,,,,,,,,50.45,0.0,,,,,,,,,,,,,2020.0,750.5518018018017
Kikoni B,76.0,0.052631579,0.0,0.052631579,0.052631579,0.0,0.052631579,0.052631579,0.052631579,0.052631579,0.026315789,0.052631579,0.052631579,0.394736842,0.263157895,0.131578947,0.0,0.131578947,0.131578947,0.0,0.0,0.026315789,0.0,0.394736842,0.0,0.0,0.210526316,3.0,,,3.0,,,,,,,,,,,,43.72222222222222,0.0,,,,,,,,,,,,,2020.0,498.4425675675676
Kikura,82.0,0.017241379,0.0,0.0,0.0,0.0,0.362068966,0.362068966,0.034482759,0.034482759,0.0,0.034482759,0.034482759,0.051724138,0.034482759,0.034482759,0.0,0.034482759,0.034482759,0.0,0.0,0.034482759,0.0,0.034482759,0.0,0.034482759,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1629.8166666666666,40.083333333333336,1.575,43.16666666666666,84.8,,,,53.0,,,12.75,85.0,110.0,134.27272727272728,2022.0,751.4982373678026
Kiniogo,57.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.070175439,0.070175439,0.0,0.070175439,0.070175439,0.224719101,0.187265918,0.0,0.187265918,0.0,0.070175439,0.0,0.0,0.0,0.0,0.0,0.105263158,0.0,0.0,4.0,,4.0,4.0,,,,,,,,,,,0.0,55.083333333333336,0.8250000000000001,14.583333333333334,75.4,,,,60.0,,,9.0,,81.42857142857143,75.0,,666.1486486
Kinisya,103.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.038834951,0.038834951,0.0,0.038834951,0.038834951,0.224719101,0.187265918,0.0,0.187265918,0.0,0.038834951,0.0,0.0,0.0,0.0,0.0,0.058252427,0.0,0.0,4.0,,4.0,4.0,,,,,,,,,,,1754.8666666666668,39.41666666666666,0.4688333333333332,15.416666666666666,95.28571428571428,,,90.0,360.0,,,10.5,,22.75,200.0,,782.9377559242424
Kinoni,68.0,0.020833333,0.0,0.0,0.0,0.0,0.354166667,0.354166667,0.041666667,0.166666667,0.0,0.041666667,0.041666667,0.0625,0.020833333,0.041666667,0.0,0.020833333,0.041666667,0.0,0.0,0.041666667,0.0,0.041666667,0.0,0.041666667,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1080.8041666666666,47.41666666666666,0.9608695652173914,31.791666666666668,154.94444444444446,,9.0,260.0,392.0,,,9.0,69.33333333333333,103.29166666666669,241.8421052631579,2022.0,713.3431257344301
Kirama,96.0,0.020833333,0.0,0.0,0.041666667,0.020833333,0.5,0.5,0.020833333,0.041666667,0.0,0.041666667,0.041666667,0.120378332,0.120378332,0.120378332,0.0,0.120378332,0.120378332,0.0,0.0,0.041666667,0.0,0.125,0.0,0.041666667,0.0,4.0,3.0,,4.0,,,,,,,,,,,613.4545454545455,48.18181818181818,1.3263636363636364,40.90909090909091,133.4,,,,35.0,110.0,,4.0,,25.0,120.0,,484.2397179695652
Kiranga_A,68.0,0.021052632,0.0,0.0,0.0,0.0,0.357894737,0.357894737,0.084210526,0.168421053,0.0,0.042105263,0.042105263,0.063157895,0.042105263,0.042105263,0.0,0.042105263,0.063157895,0.0,0.0,0.042105263,0.084210526,0.042105263,0.0,0.063157895,0.042105263,3.0,3.0,3.0,,,,,,,,,,,,1042.6541666666667,48.375,0.6547619047619048,51.5,68.8,,7.25,,394.8421052631579,60.0,,3.8333333333333335,,11.625,160.0,2022.0,481.3127815315315
Kiranga_B,78.0,0.018018018,0.0,0.0,0.0,0.0,0.36036036,0.36036036,0.072072072,0.144144144,0.0,0.036036036,0.036036036,0.054054054,0.036036036,0.036036036,0.0,0.036036036,0.054054054,0.0,0.0,0.036036036,0.09009009,0.036036036,0.0,0.054054054,0.036036036,3.0,3.0,3.0,,,,,,,,,,,,1038.6083333333331,53.458333333333336,1.1142857142857143,65.54166666666667,55.0,,22.666666666666668,,558.6666666666666,40.0,,5.666666666666667,,24.4,140.0,2022.0,584.9723854289072
Kiriba,143.0,0.009852217,0.0,0.0,0.0,0.0,0.354679803,0.354679803,0.039408867,0.078817734,0.0,0.019704433,0.019704433,0.02955665,0.02955665,0.02955665,0.0,0.02955665,0.02955665,0.0,0.0,0.019704433,0.02955665,0.039408867,0.0,0.019704433,0.0,3.0,3.0,,,,,,,,0.25,,,,,2087.7583333333337,50.66666666666666,1.7208333333333332,44.16666666666666,186.58333333333331,9.0,,,,,,5.375,,29.0,,2022.0,822.1072072072072
Kiriba_A,251.0,0.004474273,0.0,0.0,0.0,0.0,0.281879195,0.281879195,0.017897092,0.035794183,0.0,0.008948546,0.008948546,0.049217002,0.035794183,0.022371365,0.0,0.022371365,0.035794183,0.0,0.0,0.008948546,0.022371365,0.031319911,0.0,0.008948546,0.0,3.0,3.0,,,,,,,,0.5,,,,,2081.25,46.66666666666666,1.1825,74.16666666666667,153.63636363636363,13.875,,,,,,4.545454545454546,,21.0,,2022.0,758.9095634095635
Kiriba_B,151.0,0.007604563,0.0,0.0,0.0,0.0,0.288973384,0.288973384,0.030418251,0.060836502,0.0,0.015209125,0.015209125,0.045627376,0.038022814,0.022813688,0.0,0.022813688,0.038022814,0.0,0.0,0.015209125,0.022813688,0.030418251,0.0,0.015209125,0.0,3.0,3.0,,,,,,,,0.5,,,,,2007.1833333333332,53.25,0.9216666666666664,57.083333333333336,109.5,13.2,,,,,,5.5,,10.0,,2022.0,663.3263263263262
Kiriba_Kashasha,99.0,0.011494253,0.0,0.0,0.0,0.0,0.284482759,0.284482759,0.045977011,0.091954023,0.0,0.022988506,0.022988506,0.045977011,0.034482759,0.034482759,0.0,0.022988506,0.022988506,0.0,0.0,0.045977011,0.022988506,0.034482759,0.0,0.045977011,0.0,3.0,3.0,,,,,,,,0.5,,,,,2115.4416666666666,49.583333333333336,0.75,42.5,204.0909090909091,15.0,,250.0,,,,10.5,,4.8,,2022.0,879.2737955
Kirima,96.0,0.020833333,0.0,0.020833333,0.0,0.0,0.020833333,0.020833333,0.041666667,0.0625,0.020833333,0.041666667,0.041666667,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0.0,0.0,0.0,0.020833333,0.0,0.270833333,0.0,0.0625,0.0,4.0,,,4.0,,,,,2.0,,,,,,1498.6666666666667,53.66666666666666,0.4555555555555556,28.88888888888889,81.375,,,,118.2,,,,,92.5,171.0,2020.0,798.0394144144144
Kirimbi,79.0,0.014492754,0.0,0.0,0.0,0.0,0.286231884,0.286231884,0.057971014,0.115942029,0.0,0.028985507,0.028985507,0.043478261,0.028985507,0.028985507,0.0,0.028985507,0.028985507,0.0,0.0,0.057971014,0.028985507,0.043478261,0.0,0.057971014,0.0,3.0,3.0,,,,,,,,0.5,,,,,2094.3545454545456,41.54545454545455,0.7318181818181819,24.545454545454547,211.3636363636364,,,,,,,11.72222222222222,,16.0,,2022.0,762.1299871299872
Kiruruma_Kacerere,148.0,0.007722008,0.0,0.0,0.0,0.0,0.285714286,0.285714286,0.046332046,0.061776062,0.0,0.015444015,0.015444015,0.069498069,0.061776062,0.061776062,0.0,0.061776062,0.046332046,0.0,0.0,0.015444015,0.046332046,0.061776062,0.0,0.015444015,0.0,3.0,3.0,,,,,,,,0.5,,,,,2032.2,53.30769230769231,1.0807692307692307,40.0,178.84615384615384,178.6,,175.0,,,,53.75,,28.75,,2022.0,900.7021396396395
Kirwa_Kacerere,68.0,0.017094017,0.0,0.0,0.0,0.0,0.290598291,0.290598291,0.068376068,0.136752137,0.0,0.034188034,0.034188034,0.068376068,0.068376068,0.068376068,0.0,0.068376068,0.051282051,0.0,0.0,0.034188034,0.051282051,0.068376068,0.0,0.034188034,0.0,3.0,3.0,,,,,,,,0.5,,,,,2012.0416666666667,50.083333333333336,1.4433333333333334,15.416666666666666,197.77777777777777,9.666666666666666,,,,,,5.0,,25.6,10.0,2022.0,782.1633372502938
Kirwa_Kagunga,48.0,0.029850746,0.0,0.0,0.0,0.0,0.358208955,0.358208955,0.059701493,0.23880597,0.0,0.059701493,0.059701493,0.059701493,0.029850746,0.029850746,0.0,0.029850746,0.029850746,0.0,0.0,0.029850746,0.029850746,0.029850746,0.0,0.059701493,0.0,3.0,3.0,,,,,,,,0.25,,,,,2015.4166666666667,53.66666666666666,2.0166666666666666,58.75,172.83333333333334,12.0,,,,,,4.95,,3.0,,2022.0,748.6559121621622
Kisenyi,101.0,0.011494253,0.0,0.0,0.0,0.0,0.287356322,0.287356322,0.045977011,0.091954023,0.0,0.022988506,0.022988506,0.045977011,0.034482759,0.034482759,0.0,0.022988506,0.022988506,0.0,0.0,0.045977011,0.022988506,0.034482759,0.0,0.045977011,0.0,3.0,3.0,,,,,,,,0.5,,,,,2040.336363636364,53.36363636363637,0.6883795454545454,62.90909090909091,78.25,,,,,,,14.0,,,,2022.0,772.4277726001865
Kishanda,142.0,0.010638298,0.0,0.0,0.021276596,0.005319149,0.377659574,0.377659574,0.021276596,0.021276596,0.0,0.021276596,0.021276596,0.09388678,0.09388678,0.09388678,0.0,0.09388678,0.09388678,0.0,0.0,0.021276596,0.095744681,0.095744681,0.0,0.021276596,0.0,4.0,4.0,,4.0,,,,,,,,,,,1361.7857142857142,47.57142857142857,1.8360714285714288,44.642857142857146,424.22222222222223,,,,1300.0,,,10.0,,90.0,66.0,,762.7688723172413
Kishegyere,244.0,0.00625,0.0,0.0,0.0125,0.003125,0.38125,0.38125,0.0125,0.0125,0.0,0.0125,0.0125,0.094779366,0.094779366,0.094779366,0.0,0.094779366,0.094779366,0.0,0.0,0.0125,0.09375,0.09375,0.0,0.0125,0.0,4.0,4.0,,4.0,,,,,,,,,,,1482.0,44.91666666666666,1.8666666666666665,48.333333333333336,452.0,,11.0,,998.75,,,3.0,,64.0,17.5,,917.5155155555556
Kitabugika_Mugyera,127.0,0.011560694,0.0,0.0,0.023121387,0.0,0.0,0.0,0.069364162,0.277456647,0.0,0.092485549,0.092485549,0.098142252,0.098142252,0.098142252,0.0,0.098142252,0.098142252,0.0,0.0,0.023121387,0.0,0.098142252,0.0,0.0,0.196284504,3.0,3.0,,,,,3.0,,,,,,,,2394.3250000000003,50.083333333333336,0.9479166666666666,280.8333333333333,180.375,8.0,,,,,,35.214285714285715,,10.0,,,639.7447448
Kitahurira,304.0,0.00408998,0.0,0.0,0.008179959,0.0,0.310838446,0.310838446,0.024539877,0.098159509,0.0,0.032719836,0.032719836,0.094731717,0.094731717,0.094731717,0.0,0.094731717,0.094731717,0.0,0.0,0.008179959,0.0,0.094731717,0.0,0.0,0.157886195,4.0,4.0,,,,,4.0,,,,,,,,2121.16,56.6,0.7413000000000001,48.5,135.375,8.0,,,,,,4.8,,,,,672.5252252566667
Kitebwe,60.0,0.025974026,0.0,0.0,0.051948052,0.0,0.38961039,0.38961039,0.0,0.051948052,0.0,0.051948052,0.051948052,0.101593322,0.101593322,0.101593322,0.0,0.101593322,0.101593322,0.0,0.0,0.051948052,0.0,0.101593322,0.0,0.0,0.0,3.0,,3.0,3.0,,,,,,,,,,,0.0,50.8,0.6,50.8,88.66666666666667,,,,20.0,,,,,69.5,75.0,,682.6839012913043
Kitongo,90.0,0.015873016,0.0,0.0,0.0,0.0,0.365079365,0.365079365,0.063492063,0.126984127,0.0,0.031746032,0.031746032,0.031746032,0.031746032,0.031746032,0.0,0.031746032,0.031746032,0.0,0.0,0.031746032,0.031746032,0.047619048,0.0,0.031746032,0.0,3.0,3.0,,3.0,,,,,,,,,,,1461.95,55.333333333333336,1.8541666666666667,63.75,224.28571428571428,,,,249.0,15.0,,10.375,,272.6,122.0,2022.0,948.4841017488076
Kitooma,77.0,0.01459854,0.0,0.0,0.0,0.0,0.277372263,0.277372263,0.058394161,0.116788321,0.0,0.02919708,0.02919708,0.04379562,0.02919708,0.02919708,0.0,0.02919708,0.02919708,0.0,0.0,0.058394161,0.02919708,0.04379562,0.0,0.058394161,0.0,3.0,3.0,,,,,,,,0.5,,,,,2131.4083333333333,53.16666666666666,0.3833333333333333,26.666666666666668,76.0,,,,,,,4.333333333333333,,4.8,,2022.0,699.6556991774384
Kitunga,88.0,0.022727273,0.0,0.022727273,0.0,0.0,0.5,0.5,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.233918129,0.116959064,0.116959064,0.116959064,0.116959064,0.045454545,0.0,0.0,0.045454545,0.0,0.272727273,0.0,0.068181818,0.0,3.0,,,3.0,,,,,,,,,,,1428.090909090909,47.45454545454545,3.7136363636363634,125.45454545454544,131.66666666666666,,10.0,,120.0,,,14.0,,161.77777777777777,151.25,2020.0,991.0517038777908
Kitwego,69.0,0.016260163,0.0,0.0,0.0,0.0,0.276422764,0.276422764,0.06504065,0.130081301,0.0,0.032520325,0.032520325,0.06504065,0.06504065,0.06504065,0.0,0.06504065,0.048780488,0.0,0.0,0.032520325,0.048780488,0.06504065,0.0,0.032520325,0.0,3.0,3.0,,,,,,,,0.5,,,,,2024.8333333333333,53.91666666666666,0.7955833333333334,28.166666666666668,175.71428571428572,,,260.0,,,,27.5,,9.5,,2022.0,848.5033783783783
Kyabukama,65.0,0.022988506,0.0,0.0,0.045977011,0.0,0.373563218,0.373563218,0.045977011,0.045977011,0.0,0.045977011,0.045977011,0.115322713,0.115322713,0.115322713,0.0,0.115322713,0.115322713,0.0,0.0,0.045977011,0.0,0.114942529,0.0,0.045977011,0.0,3.0,2.0,,3.0,,,,,,,,,,,1597.9166666666667,51.25,0.8708333333333332,49.16666666666666,104.44444444444444,,3.375,,,59.0,,4.333333333333333,65.0,22.0,,,484.996621645
Kyamba,89.0,0.016,0.0,0.0,0.0,0.0,0.352,0.352,0.064,0.128,0.0,0.032,0.032,0.048,0.048,0.048,0.0,0.032,0.048,0.0,0.0,0.032,0.096,0.032,0.0,0.064,0.032,3.0,3.0,3.0,,,,,,,,,,,,1010.258064516129,50.2258064516129,1.0844827586206895,65.28387096774193,,,5.0,,325.8,148.33333333333334,,5.666666666666667,,7.571428571428571,160.0,2022.0,661.4425675675676
Kyandago,77.0,0.018518519,0.0,0.0,0.037037037,0.009259259,0.356481481,0.356481481,0.037037037,0.037037037,0.0,0.037037037,0.037037037,0.099575833,0.099575833,0.099575833,0.0,0.099575833,0.099575833,0.0,0.0,0.037037037,0.092592593,0.092592593,0.0,0.037037037,0.0,4.0,3.0,,4.0,,,,,,,,,,,1387.1818181818182,48.81818181818182,1.0954545454545457,31.454545454545453,218.33333333333331,,,,1300.0,,,3.0,,62.8,45.0,,794.4512338434782
Kyanika A,83.0,0.048192771,0.0,0.048192771,0.048192771,0.0,0.048192771,0.048192771,0.048192771,0.048192771,0.024096386,0.048192771,0.048192771,0.361445783,0.240963855,0.120481928,0.0,0.120481928,0.120481928,0.0,0.0,0.024096386,0.0,0.361445783,0.0,0.0,0.192771084,3.0,,,3.0,,,,,,,,,,,,47.53846153846154,0.0,,,,,,,,,,,,,2020.0,439.1711711711712
Kyanika B,97.0,0.041237113,0.0,0.041237113,0.041237113,0.0,0.041237113,0.041237113,0.041237113,0.041237113,0.020618557,0.041237113,0.041237113,0.309278351,0.206185567,0.103092784,0.0,0.103092784,0.103092784,0.0,0.0,0.020618557,0.0,0.309278351,0.0,0.0,0.164948454,3.0,,,3.0,,,,,,,,,,,,43.96666666666667,0.0,,,,,,,,,,,,,2020.0,442.4414414414414
Kyeijanga,105.0,0.013513514,0.0,0.0,0.0,0.0,0.351351351,0.351351351,0.054054054,0.108108108,0.0,0.027027027,0.027027027,0.040540541,0.040540541,0.040540541,0.0,0.040540541,0.040540541,0.0,0.0,0.027027027,0.040540541,0.040540541,0.0,0.027027027,0.0,3.0,3.0,,3.0,,,,,,,,,,,1502.725,45.5,1.3375,33.5,80.0,,,,50.0,,,,,77.33333333333333,167.66666666666666,2022.0,675.6861018711019
Kyemengo,98.0,0.020408163,0.0,0.0,0.040816327,0.020408163,0.5,0.5,0.020408163,0.040816327,0.0,0.040816327,0.040816327,0.166865316,0.166865316,0.166865316,0.0,0.166865316,0.119189511,0.0,0.0,0.040816327,0.12244898,0.163265306,0.0,0.040816327,0.0,4.0,2.0,,4.0,,,,,,,,,,,1151.2,40.4,0.77,56.0,117.5,,,,,,,,,,,,536.4935370304347
Kyenjojo_I,84.0,0.016666667,0.0,0.0,0.0,0.0,0.35,0.35,0.066666667,0.133333333,0.0,0.033333333,0.033333333,0.1,0.066666667,0.066666667,0.0,0.066666667,0.066666667,0.0,0.0,0.033333333,0.066666667,0.066666667,0.0,0.033333333,0.0,4.0,4.0,4.0,4.0,,,,,,,,,,,1045.025,46.333333333333336,0.90625,30.625,129.75,,,,285.0,110.0,,,,32.53333333333333,170.0,2022.0,796.7680180180181
Kyeshabo,118.0,0.016949153,0.0,0.0,0.033898305,0.016949153,0.5,0.5,0.016949153,0.033898305,0.0,0.033898305,0.033898305,0.120378332,0.120378332,0.120378332,0.0,0.120378332,0.120378332,0.0,0.0,0.033898305,0.0,0.118644068,0.0,0.033898305,0.0,4.0,3.0,,4.0,,,,,,,,,,,0.0,38.5,1.0083333333333335,68.33333333333333,59.16666666666666,,,,,67.5,,3.0,,38.0,122.5,,890.1225225166667
Kyozi,129.0,0.010928962,0.0,0.0,0.0,0.0,0.349726776,0.349726776,0.043715847,0.087431694,0.0,0.021857923,0.021857923,0.06557377,0.06557377,0.06557377,0.0,0.054644809,0.054644809,0.0,0.0,0.043715847,0.043715847,0.06557377,0.0,0.021857923,0.0,4.0,4.0,,4.0,,10.0,,,,,,,,,1162.1633333333334,42.93333333333333,1.7583333333333333,22.83333333333333,111.7391304347826,,2.533333333333333,181.66666666666663,126.07142857142856,149.0,,4.0,83.5,15.0,245.2941176470588,2022.0,686.7875675675675
Mabaare,157.0,0.009090909,0.0,0.0,0.0,0.0,0.354545455,0.354545455,0.036363636,0.072727273,0.0,0.018181818,0.018181818,0.036363636,0.036363636,0.036363636,0.0,0.036363636,0.036363636,0.0,0.0,0.018181818,0.036363636,0.045454545,0.0,0.018181818,0.0,3.0,3.0,,3.0,,,,,,,,,,,1442.7333333333331,50.75,1.4566666666666668,26.666666666666668,119.11111111111111,,6.375,,128.57142857142858,360.0,,4.625,,207.0909090909091,110.625,2022.0,796.4378378
Mabindi,86.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.046511628,0.046511628,0.0,0.046511628,0.046511628,0.224719101,0.187265918,0.0,0.187265918,0.0,0.046511628,0.0,0.0,0.0,0.0,0.0,0.069767442,0.0,0.0,4.0,,4.0,4.0,,,,,,,,,,,2002.7666666666669,44.083333333333336,1.28,46.66666666666666,94.11111111111111,,,46.5,,,,2.0,,129.0,5.5,,618.8778778925926
Maregamo,181.0,0.011049724,0.0,0.011049724,0.0,0.0,0.0,0.0,0.044198895,0.011049724,0.011049724,0.022099448,0.022099448,0.342857143,0.285714286,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171428571,0.0,0.033149171,0.0,3.0,,,,,,3.0,1.0,,,,,,,,48.9,0.0,,,,,,,,,,,,,2020.0,585.5337837837839
Mashoho,89.0,0.012578616,0.0,0.0,0.0,0.0,0.27672956,0.27672956,0.050314465,0.100628931,0.0,0.025157233,0.025157233,0.050314465,0.037735849,0.025157233,0.0,0.025157233,0.037735849,0.0,0.0,0.025157233,0.025157233,0.025157233,0.0,0.025157233,0.0,3.0,3.0,,,,,,,,0.5,,,,,1877.2916666666667,39.0,0.5666666666666667,38.333333333333336,92.0,9.75,,200.0,,,,8.0,,5.333333333333333,,2022.0,785.4692874692875
Mayanja,193.0,0.007518797,0.0,0.0,0.015037594,0.003759398,0.362781955,0.362781955,0.015037594,0.015037594,0.0,0.015037594,0.015037594,0.09018818,0.09018818,0.09018818,0.0,0.09018818,0.09018818,0.0,0.0,0.015037594,0.090225564,0.090225564,0.0,0.015037594,0.0,4.0,4.0,,4.0,,,,,,,,,,,1398.0,50.333333333333336,1.9458333333333333,42.583333333333336,295.55555555555554,,11.0,,1300.0,,,,,28.4,33.333333333333336,,759.2722722703703
Mboha,152.0,0.009345794,0.0,0.0,0.0,0.0,0.355140187,0.355140187,0.037383178,0.074766355,0.0,0.018691589,0.018691589,0.065420561,0.065420561,0.065420561,0.0,0.056074766,0.056074766,0.0,0.0,0.018691589,0.037383178,0.065420561,0.0,0.018691589,0.0,3.0,3.0,,3.0,,,,,,,,,,,1311.775,49.41666666666666,1.3775000000000002,26.25,53.4,,24.0,,31.25,50.0,,,,3.5,0.0,2022.0,748.9324324324324
Mikonebiiri_A,130.0,0.010869565,0.0,0.0,0.054347826,0.0,0.358695652,0.358695652,0.043478261,0.086956522,0.010869565,0.02173913,0.02173913,0.130434783,0.108695652,0.086956522,0.0,0.108695652,0.163043478,0.0,0.0,0.065217391,0.032608696,0.152173913,0.0,0.065217391,0.0,4.0,4.0,4.0,4.0,,,,,,,,,,,1311.3875,42.625,1.1238095238095238,24.791666666666668,108.0,10.0,7.0,,138.33333333333334,,,,,178.45,154.58333333333334,2022.0,942.0468468468468
Mikonebiiri_B,120.0,0.011904762,0.0,0.0,0.0,0.0,0.357142857,0.357142857,0.047619048,0.095238095,0.0,0.023809524,0.023809524,0.130952381,0.107142857,0.095238095,0.0,0.107142857,0.166666667,0.0,0.0,0.071428571,0.035714286,0.154761905,0.0,0.071428571,0.0,4.0,4.0,4.0,4.0,,,,,,,,,,,1324.5,46.23333333333333,1.1116666666666668,31.5,112.48,16.545454545454547,7.5,,120.0909090909091,,,,50.0,78.75,243.75,2022.0,837.1225225225226
Mirindi,140.0,0.010152284,0.0,0.0,0.020304569,0.0,0.355329949,0.355329949,0.060913706,0.243654822,0.0,0.081218274,0.081218274,0.115648478,0.115648478,0.115648478,0.0,0.115648478,0.115648478,0.0,0.0,0.020304569,0.0,0.115648478,0.0,0.0,0.231296956,4.0,4.0,,,,,4.0,,,,,,,,1905.7083333333333,45.833333333333336,1.0958333333333334,50.833333333333336,135.7,77.625,,150.0,,,,3.4166666666666665,,26.0,,,632.0681786160869
Mugina,63.0,0.031746032,0.0,0.0,0.063492063,0.0,0.0,0.0,0.063492063,0.063492063,0.063492063,0.063492063,0.063492063,0.18785356,0.18785356,0.18785356,0.0,0.18785356,0.0,0.0,0.0,0.031746032,0.0,0.0,0.0,0.0,0.0,4.0,,4.0,3.0,,,,,,,,,,,1718.85,51.66666666666666,1.3958333333333333,22.916666666666668,213.75,,,20.0,,,,,,64.54545454545455,3.0,,603.4182754380953
Mugombwa,155.0,0.011151942,0.0,0.0,0.0,0.0,0.354667483,0.354667483,0.0287347525,0.089215536,0.0,0.022303884,0.022303884,0.0270249579999999,0.01908845,0.01908845,0.0,0.01908845,0.01908845,0.0,0.0,0.022303884,0.003215434,0.0302403919999999,0.0,0.022303884,0.0,3.0,3.0,3.0,3.0,,,,0.5,,0.5,,,,,1154.6333333333334,52.0,1.4916666666666665,63.125,146.0,6.0,8.625,,221.9,,,5.0,346.6666666666667,81.5,238.30769230769232,2022.0,663.7960687960688
Mugongo,93.0,0.021505376,0.0,0.021505376,0.0,0.0,0.021505376,0.021505376,0.043010753,0.064516129,0.021505376,0.043010753,0.043010753,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0.0,0.0,0.0,0.021505376,0.0,0.279569892,0.0,0.064516129,0.0,4.0,,,4.0,,,,,2.0,,,,,,1513.625,54.75,0.375,56.25,54.0,,,,,,,,,,18.0,2020.0,726.6891891891893
Mugurante,87.0,0.045977011,0.0,0.022988506,0.0,0.0,0.0,0.0,0.045977011,0.045977011,0.022988506,0.045977011,0.022988506,0.194741967,0.194741967,0.0,0.0,0.126582278,0.0,0.0,0.0,0.022988506,0.0,0.303797468,0.0,0.0,0.0,3.0,,,,,,3.0,,2.0,,,,,,0.0,46.1,1.48,49.0,24.5,3.5,,,,,,5.0,,134.5,,2020.0,945.8695652173913
Mukajagiro,83.0,0.048192771,0.0,0.024096386,0.0,0.0,0.0,0.0,0.048192771,0.048192771,0.024096386,0.048192771,0.024096386,0.194741967,0.194741967,0.0,0.0,0.126582278,0.0,0.0,0.0,0.024096386,0.0,0.303797468,0.0,0.0,0.0,3.0,,,,,,3.0,,2.0,,,,,,1868.4333333333332,53.083333333333336,0.6875,34.416666666666664,170.0,,,,,,,,,45.625,,2020.0,420.9121621621622
Mukitojo,142.0,0.010204082,0.0,0.0,0.0,0.0,0.367346939,0.367346939,0.06122449,0.081632653,0.0,0.020408163,0.020408163,0.06122449,0.06122449,0.040816327,0.0,0.06122449,0.040816327,0.0,0.0,0.020408163,0.06122449,0.06122449,0.0,0.020408163,0.0,3.0,3.0,,,,,,,,0.5,,,,,2072.072727272727,47.18181818181818,0.8181818181818182,30.90909090909091,125.625,11.333333333333334,,,,,,2.75,,5.833333333333333,,2022.0,490.10135135135135
Muko,199.0,0.007220217,0.0,0.0,0.0,0.0,0.36101083,0.36101083,0.028880866,0.057761733,0.0,0.014440433,0.014440433,0.014440433,0.014440433,0.014440433,0.0,0.014440433,0.014440433,0.0,0.0,0.014440433,0.014440433,0.015884477,0.0,0.014440433,0.0,3.0,,,,,,,0.5,,0.5,,,,,2220.3083333333334,38.583333333333336,0.5583333333333333,32.916666666666664,66.0,,,,,,,4.1,,6.5,,2022.0,
Mumpalo,49.0,0.028985507,0.0,0.0,0.0,0.0,0.347826087,0.347826087,0.057971014,0.231884058,0.0,0.057971014,0.057971014,0.057971014,0.028985507,0.028985507,0.0,0.028985507,0.028985507,0.0,0.0,0.028985507,0.028985507,0.028985507,0.0,0.057971014,0.0,3.0,3.0,,,,,,,,0.25,,,,,1970.7333333333331,55.16666666666666,1.55,18.75,150.72727272727272,10.0,,,,,,8.142857142857142,,26.0,,2022.0,924.2567567567568
